transaction_id,customer_id,transaction_hour,account_age_days,previous_chargebacks,merchant_category,transaction_country,device_type,is_international,is_high_risk_merchant,transaction_amount,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_30d,risk_label
TXN0003270,CUST00129,17,1592.0,0.0,electronics,US,tablet,0,0,119.62,1.0,3.0,382.26,0
TXN0003271,CUST00930,10,368.0,0.0,fashion,US,tablet,0,0,238.98,2.0,4.0,222.57,0
TXN0003272,CUST00465,20,530.0,2.0,electronics,US,desktop,0,0,2503.63,1.0,6.0,723.46,0
TXN0003273,CUST00205,13,178.0,0.0,travel,US,mobile,0,1,290.39,0.0,2.0,260.57,0
TXN0003274,CUST00787,8,144.0,0.0,grocery,US,mobile,0,0,163.44,1.0,2.0,120.57,0
TXN0003275,CUST00977,14,458.0,0.0,grocery,US,tablet,0,0,127.89,1.0,3.0,784.11,0
TXN0003276,CUST00767,11,409.0,0.0,restaurant,US,mobile,0,0,72.42,2.0,2.0,255.35,0
TXN0003277,CUST00265,9,531.0,0.0,electronics,CA,mobile,1,0,126.97,0.0,4.0,376.27,0
TXN0003278,CUST00536,18,144.0,0.0,fuel,US,mobile,0,0,311.17,0.0,2.0,416.85,0
TXN0003279,CUST00961,23,630.0,2.0,restaurant,UK,mobile,1,0,535.77,3.0,10.0,454.69,1
TXN0003280,CUST00792,18,217.0,0.0,restaurant,US,desktop,0,0,292.3,0.0,2.0,444.27,0
TXN0003281,CUST00252,5,579.0,0.0,grocery,UK,tablet,1,0,117.96,1.0,2.0,450.21,0
TXN0003282,CUST00821,19,495.0,0.0,electronics,IN,desktop,1,0,556.3,0.0,3.0,407.6,0
TXN0003283,CUST00288,23,99.0,0.0,fashion,US,desktop,0,0,446.74,2.0,2.0,296.74,0
TXN0003284,CUST00163,5,1172.0,0.0,online_services,UK,mobile,1,1,156.06,1.0,9.0,539.38,0
TXN0003285,CUST00094,7,1052.0,0.0,fuel,US,mobile,0,0,79.1,1.0,3.0,424.55,0
TXN0003286,CUST00781,0,1229.0,4.0,electronics,US,mobile,0,0,895.46,3.0,6.0,386.15,1
TXN0003287,CUST00832,21,344.0,0.0,restaurant,AU,mobile,1,0,50.75,0.0,1.0,869.21,0
TXN0003288,CUST00109,16,199.0,0.0,travel,CA,mobile,1,1,85.44,1.0,9.0,75.91,0
TXN0003289,CUST00335,16,887.0,0.0,restaurant,US,desktop,0,0,177.17,1.0,3.0,283.72,0
TXN0003290,CUST00821,23,849.0,0.0,electronics,AU,mobile,1,0,120.88,1.0,1.0,409.77,0
TXN0003291,CUST00237,14,1763.0,0.0,grocery,US,tablet,0,0,689.48,0.0,1.0,413.01,0
TXN0003292,CUST00380,6,180.0,0.0,online_services,UK,tablet,1,1,188.0,3.0,4.0,233.85,0
TXN0003293,CUST00435,18,1104.0,0.0,electronics,US,mobile,0,0,361.4,0.0,0.0,414.17,0
TXN0003294,CUST00898,21,346.0,0.0,fashion,UK,mobile,1,0,42.87,1.0,3.0,788.03,0
TXN0003295,CUST00482,22,359.0,0.0,fuel,US,desktop,0,0,58.7,1.0,1.0,257.67,0
TXN0003296,CUST00936,2,1136.0,0.0,fuel,IN,tablet,1,0,142.49,1.0,7.0,348.4,0
TXN0003297,CUST00901,21,1018.0,0.0,travel,CA,desktop,1,1,290.25,4.0,9.0,668.89,1
TXN0003298,CUST00024,10,438.0,1.0,travel,US,mobile,0,1,242.89,6.0,7.0,197.82,1
TXN0003299,CUST00652,19,360.0,0.0,restaurant,UK,mobile,1,0,327.09,0.0,2.0,414.0,0
TXN0003300,CUST00116,18,393.0,0.0,electronics,CA,mobile,1,0,719.59,1.0,0.0,465.02,0
TXN0003301,CUST00481,8,996.0,0.0,fuel,US,mobile,0,0,130.2,1.0,2.0,468.24,0
TXN0003302,CUST00391,9,865.0,0.0,grocery,US,mobile,0,0,242.46,1.0,4.0,460.12,0
TXN0003303,CUST00916,1,637.0,0.0,fashion,US,desktop,0,0,196.5,3.0,2.0,317.98,0
TXN0003304,CUST00993,0,252.0,0.0,restaurant,US,mobile,0,0,174.31,0.0,4.0,360.04,0
TXN0003305,CUST00963,15,390.0,0.0,electronics,US,desktop,0,0,315.67,1.0,1.0,535.82,0
TXN0003306,CUST00536,17,621.0,0.0,grocery,US,mobile,0,0,246.41,1.0,2.0,411.54,0
TXN0003307,CUST00078,22,194.0,0.0,electronics,US,mobile,0,0,211.46,0.0,2.0,598.24,0
TXN0003308,CUST00579,16,1303.0,0.0,grocery,US,mobile,0,0,274.01,0.0,1.0,268.8,0
TXN0003309,CUST00172,5,79.0,1.0,online_services,IN,mobile,1,1,1474.4,1.0,6.0,530.95,1
TXN0003310,CUST00955,13,1234.0,1.0,electronics,CA,desktop,1,0,1121.35,1.0,11.0,334.51,0
TXN0003311,CUST00011,22,474.0,0.0,electronics,UK,mobile,1,0,60.1,0.0,2.0,526.96,0
TXN0003312,CUST00799,14,1364.0,0.0,online_services,US,desktop,0,1,120.46,0.0,1.0,240.31,0
TXN0003313,CUST00127,13,267.0,0.0,fuel,US,tablet,0,0,390.53,0.0,0.0,362.36,0
TXN0003314,CUST00607,23,1188.0,0.0,restaurant,US,desktop,0,0,1929.98,1.0,0.0,647.23,0
TXN0003315,CUST00091,21,1177.0,0.0,electronics,UK,mobile,1,0,144.9,1.0,2.0,198.62,0
TXN0003316,CUST00652,2,901.0,0.0,electronics,US,mobile,0,0,73.8,1.0,4.0,380.74,0
TXN0003317,CUST00542,23,626.0,0.0,restaurant,US,mobile,0,0,1514.23,1.0,4.0,1009.71,0
TXN0003318,CUST00845,22,474.0,1.0,restaurant,AU,mobile,1,0,1930.77,0.0,7.0,885.16,0
TXN0003319,CUST00531,18,598.0,0.0,travel,US,tablet,0,1,639.6,1.0,2.0,324.53,0
TXN0003320,CUST00657,11,953.0,0.0,travel,AU,mobile,1,1,267.24,2.0,8.0,304.93,0
TXN0003321,CUST00988,1,1415.0,0.0,fuel,AU,desktop,1,0,234.95,0.0,7.0,221.31,0
TXN0003322,CUST00827,2,977.0,0.0,restaurant,US,desktop,0,0,218.34,2.0,1.0,279.17,0
TXN0003323,CUST00446,17,1680.0,0.0,online_services,IN,tablet,1,1,449.72,1.0,10.0,479.33,0
TXN0003324,CUST00389,0,789.0,0.0,fashion,US,mobile,0,0,666.34,1.0,1.0,276.72,0
TXN0003325,CUST00671,19,254.0,0.0,fuel,IN,mobile,1,0,278.8,0.0,1.0,346.5,0
TXN0003326,CUST00860,20,247.0,1.0,grocery,US,mobile,0,0,1445.72,2.0,4.0,665.21,0
TXN0003327,CUST00042,5,188.0,0.0,restaurant,CA,desktop,1,0,745.18,3.0,3.0,273.13,0
TXN0003328,CUST00253,4,136.0,0.0,travel,UK,mobile,1,1,1394.52,2.0,7.0,517.57,0
TXN0003329,CUST00129,0,277.0,0.0,electronics,US,mobile,0,0,389.95,0.0,0.0,400.64,0
TXN0003330,CUST00059,18,614.0,0.0,restaurant,UK,mobile,1,0,137.35,0.0,3.0,374.22,0
TXN0003331,CUST00662,0,1053.0,3.0,restaurant,IN,mobile,1,0,496.48,2.0,8.0,329.42,1
TXN0003332,CUST00466,20,999.0,0.0,travel,AU,mobile,1,1,61.59,2.0,8.0,408.02,0
TXN0003333,CUST00286,20,1409.0,0.0,travel,UK,mobile,1,1,333.14,1.0,4.0,643.39,0
TXN0003334,CUST00516,15,1325.0,0.0,fashion,UK,tablet,1,0,267.88,1.0,0.0,411.02,0
TXN0003335,CUST00466,11,539.0,0.0,fuel,US,mobile,0,0,677.38,0.0,1.0,312.11,0
TXN0003336,CUST00929,21,944.0,0.0,travel,CA,desktop,1,1,352.6,1.0,7.0,316.24,0
TXN0003337,CUST00777,7,236.0,0.0,travel,UK,desktop,1,1,188.84,1.0,4.0,438.04,0
TXN0003338,CUST00344,15,268.0,0.0,travel,CA,mobile,1,1,166.03,2.0,7.0,218.04,0
TXN0003339,CUST00641,0,337.0,3.0,fuel,UK,desktop,1,0,996.39,1.0,9.0,356.22,1
TXN0003340,CUST00381,3,5.0,0.0,electronics,US,mobile,0,0,820.68,2.0,8.0,753.66,0
TXN0003341,CUST00778,9,137.0,0.0,restaurant,US,desktop,0,0,1052.0,0.0,1.0,494.19,0
TXN0003342,CUST00689,10,162.0,0.0,restaurant,US,desktop,0,0,224.32,1.0,3.0,365.34,0
TXN0003343,CUST00252,16,365.0,0.0,travel,US,desktop,0,1,361.14,0.0,3.0,423.32,0
TXN0003344,CUST00926,22,806.0,0.0,online_services,US,mobile,0,1,904.89,1.0,3.0,629.73,0
TXN0003345,CUST00055,6,1495.0,0.0,online_services,UK,mobile,1,1,217.65,1.0,5.0,237.78,0
TXN0003346,CUST00462,11,689.0,1.0,fuel,US,desktop,0,0,535.85,1.0,6.0,342.13,0
TXN0003347,CUST00456,20,360.0,0.0,fashion,US,desktop,0,0,84.17,0.0,3.0,221.65,0
TXN0003348,CUST00982,6,723.0,0.0,travel,US,desktop,0,1,183.41,1.0,1.0,443.41,0
TXN0003349,CUST00082,11,538.0,0.0,fuel,US,desktop,0,0,331.06,1.0,3.0,446.25,0
TXN0003350,CUST00904,14,119.0,0.0,fuel,US,mobile,0,0,734.6,0.0,2.0,378.13,0
TXN0003351,CUST00098,1,548.0,0.0,fashion,UK,mobile,1,0,81.5,1.0,7.0,524.69,0
TXN0003352,CUST00148,13,424.0,0.0,fuel,US,desktop,0,0,119.34,1.0,1.0,254.56,0
TXN0003353,CUST00328,12,712.0,0.0,restaurant,US,desktop,0,0,54.19,1.0,4.0,434.04,0
TXN0003354,CUST00155,3,1156.0,0.0,fashion,IN,mobile,1,0,1034.98,0.0,7.0,461.71,0
TXN0003355,CUST00189,13,1670.0,1.0,fashion,US,mobile,0,0,701.76,3.0,7.0,324.86,0
TXN0003356,CUST00493,13,435.0,0.0,grocery,CA,mobile,1,0,173.01,0.0,4.0,417.37,0
TXN0003357,CUST00882,15,189.0,0.0,fashion,IN,mobile,1,0,58.13,3.0,1.0,282.03,0
TXN0003358,CUST00262,6,206.0,0.0,fashion,US,mobile,0,0,244.31,0.0,3.0,176.78,0
TXN0003359,CUST00079,18,163.0,0.0,electronics,US,mobile,0,0,177.12,0.0,2.0,240.83,0
TXN0003360,CUST00399,1,208.0,0.0,restaurant,US,mobile,0,0,58.29,0.0,1.0,282.44,0
TXN0003361,CUST00763,9,2291.0,0.0,travel,US,mobile,0,1,194.37,0.0,1.0,317.73,0
TXN0003362,CUST00608,17,182.0,0.0,grocery,US,desktop,0,0,652.07,0.0,0.0,681.8,0
TXN0003363,CUST00259,16,102.0,1.0,fashion,US,mobile,0,0,703.85,1.0,7.0,668.42,0
TXN0003364,CUST00771,4,425.0,0.0,electronics,US,mobile,0,0,627.17,0.0,2.0,405.6,0
TXN0003365,CUST00614,11,1040.0,0.0,electronics,CA,desktop,1,0,850.14,0.0,4.0,431.92,0
TXN0003366,CUST00551,5,733.0,0.0,fuel,US,desktop,0,0,197.41,0.0,5.0,252.66,0
TXN0003367,CUST00784,21,388.0,0.0,travel,UK,mobile,1,1,227.81,0.0,5.0,481.92,0
TXN0003368,CUST00100,8,388.0,0.0,travel,UK,tablet,1,1,365.47,4.0,11.0,253.36,1
TXN0003369,CUST00358,19,803.0,0.0,online_services,US,mobile,0,1,554.53,2.0,1.0,236.59,0
TXN0003370,CUST00379,0,195.0,0.0,restaurant,US,mobile,0,0,763.53,0.0,0.0,328.37,0
TXN0003371,CUST00819,21,284.0,0.0,online_services,US,mobile,0,1,824.55,1.0,3.0,356.35,0
TXN0003372,CUST00220,14,397.0,0.0,fuel,UK,desktop,1,0,136.07,1.0,2.0,434.88,0
TXN0003373,CUST00819,20,1014.0,0.0,fashion,US,mobile,0,0,783.47,2.0,4.0,429.93,0
TXN0003374,CUST00419,5,130.0,0.0,electronics,UK,mobile,1,0,369.32,1.0,1.0,277.79,0
TXN0003375,CUST00123,18,356.0,0.0,grocery,UK,mobile,1,0,161.18,0.0,1.0,417.03,0
TXN0003376,CUST00421,17,103.0,0.0,restaurant,CA,mobile,1,0,97.97,2.0,1.0,488.51,0
TXN0003377,CUST00230,5,659.0,0.0,fashion,US,mobile,0,0,129.19,0.0,4.0,507.72,0
TXN0003378,CUST00689,12,191.0,0.0,fuel,US,mobile,0,0,327.5,0.0,3.0,438.94,0
TXN0003379,CUST00062,0,420.0,0.0,travel,US,mobile,0,1,165.16,4.0,10.0,379.56,1
TXN0003380,CUST00484,22,1090.0,1.0,fuel,US,desktop,0,0,1110.6,4.0,7.0,728.91,0
TXN0003381,CUST00627,22,787.0,0.0,fashion,US,mobile,0,0,99.32,1.0,3.0,749.39,0
TXN0003382,CUST00702,12,571.0,0.0,fuel,UK,desktop,1,0,133.88,1.0,2.0,1426.0,0
TXN0003383,CUST00573,6,747.0,0.0,travel,IN,mobile,1,1,227.71,1.0,7.0,417.14,0
TXN0003384,CUST00767,14,877.0,0.0,fashion,US,tablet,0,0,213.22,0.0,1.0,332.51,0
TXN0003385,CUST00482,11,,0.0,grocery,US,desktop,0,0,88.09,4.0,3.0,305.58,0
TXN0003386,CUST00518,0,,0.0,online_services,US,desktop,0,1,147.93,2.0,5.0,459.13,0
TXN0003387,CUST00154,14,350.0,0.0,restaurant,UK,desktop,1,0,60.63,0.0,4.0,400.45,0
TXN0003388,CUST00091,3,496.0,0.0,fuel,US,mobile,0,0,258.02,0.0,0.0,203.61,0
TXN0003389,CUST00981,12,222.0,0.0,travel,US,mobile,0,1,830.66,1.0,3.0,932.1,0
TXN0003390,CUST00525,22,124.0,0.0,grocery,US,desktop,0,0,132.57,0.0,0.0,533.97,0
TXN0003391,CUST00454,4,245.0,1.0,electronics,UK,mobile,1,0,450.75,1.0,5.0,607.1,0
TXN0003392,CUST00740,1,798.0,0.0,grocery,US,mobile,0,0,537.05,2.0,3.0,541.35,0
TXN0003393,CUST00597,22,32.0,0.0,grocery,US,desktop,0,0,95.91,1.0,3.0,698.68,0
TXN0003394,CUST00644,0,250.0,0.0,grocery,US,mobile,0,0,546.99,0.0,2.0,216.71,0
TXN0003395,CUST00509,15,232.0,0.0,travel,US,tablet,0,1,93.55,0.0,2.0,667.19,0
TXN0003396,CUST00182,22,209.0,0.0,electronics,US,desktop,0,0,184.12,0.0,4.0,1136.32,0
TXN0003397,CUST00385,5,802.0,0.0,restaurant,AU,desktop,1,0,201.76,0.0,2.0,682.99,0
TXN0003398,CUST00573,22,236.0,0.0,grocery,AU,mobile,1,0,429.89,0.0,2.0,483.78,0
TXN0003399,CUST00730,15,197.0,0.0,travel,US,desktop,0,1,1094.28,0.0,0.0,738.86,0
TXN0003400,CUST00404,13,733.0,0.0,travel,UK,mobile,1,1,185.47,2.0,9.0,811.12,0
TXN0003401,CUST00245,2,765.0,1.0,restaurant,US,mobile,0,0,824.61,6.0,7.0,423.57,0
TXN0003402,CUST00741,14,620.0,0.0,online_services,IN,tablet,1,1,62.32,4.0,5.0,68.03,0
TXN0003403,CUST00590,2,216.0,0.0,fashion,AU,mobile,1,0,236.83,2.0,5.0,176.37,0
TXN0003404,CUST00660,22,1054.0,0.0,electronics,US,desktop,0,0,616.36,2.0,4.0,746.13,0
TXN0003405,CUST00649,1,624.0,0.0,electronics,US,desktop,0,0,1620.18,0.0,2.0,925.13,0
TXN0003406,CUST00470,0,93.0,0.0,fuel,US,tablet,0,0,183.56,1.0,1.0,282.74,0
TXN0003407,CUST00825,8,1301.0,1.0,grocery,UK,mobile,1,0,1533.75,2.0,13.0,774.28,0
TXN0003408,CUST00887,8,1029.0,0.0,fashion,IN,mobile,1,0,617.7,2.0,3.0,511.18,0
TXN0003409,CUST00422,22,178.0,0.0,online_services,US,tablet,0,1,77.43,1.0,2.0,373.15,0
TXN0003410,CUST00900,6,435.0,1.0,electronics,CA,desktop,1,0,2231.76,3.0,6.0,973.61,1
TXN0003411,CUST00064,2,560.0,1.0,online_services,UK,desktop,1,1,443.18,3.0,8.0,674.49,1
TXN0003412,CUST00012,17,375.0,0.0,fuel,US,desktop,0,0,302.37,2.0,4.0,155.02,0
TXN0003413,CUST00212,10,1051.0,0.0,grocery,US,mobile,0,0,89.09,0.0,0.0,837.63,0
TXN0003414,CUST00985,6,176.0,0.0,fashion,US,mobile,0,0,182.51,0.0,1.0,647.04,0
TXN0003415,CUST00241,8,548.0,2.0,travel,UK,mobile,1,1,102.88,4.0,5.0,484.84,1
TXN0003416,CUST00492,0,2537.0,0.0,grocery,UK,desktop,1,0,302.84,0.0,5.0,553.82,0
TXN0003417,CUST00212,13,876.0,0.0,fashion,IN,mobile,1,0,835.36,1.0,1.0,729.41,0
TXN0003418,CUST00692,19,254.0,0.0,restaurant,IN,desktop,1,0,251.21,0.0,1.0,393.93,0
TXN0003419,CUST00337,5,831.0,0.0,electronics,US,mobile,0,0,77.2,1.0,2.0,287.83,0
TXN0003420,CUST00996,6,483.0,4.0,online_services,US,mobile,0,1,543.98,2.0,7.0,440.92,0
TXN0003421,CUST00172,9,574.0,0.0,grocery,CA,mobile,1,0,290.29,0.0,3.0,600.18,0
TXN0003422,CUST00671,6,590.0,1.0,fuel,UK,desktop,1,0,726.91,2.0,8.0,366.18,1
TXN0003423,CUST00163,1,411.0,0.0,travel,CA,tablet,1,1,1220.28,0.0,3.0,402.15,0
TXN0003424,CUST00464,3,364.0,1.0,fuel,US,desktop,0,0,4005.19,4.0,8.0,1661.25,1
TXN0003425,CUST00994,20,144.0,0.0,online_services,CA,mobile,1,1,233.44,2.0,10.0,407.74,0
TXN0003426,CUST00496,16,280.0,0.0,grocery,US,mobile,0,0,220.48,2.0,1.0,375.9,0
TXN0003427,CUST00699,0,224.0,2.0,electronics,US,desktop,0,0,347.15,3.0,6.0,290.03,1
TXN0003428,CUST00394,9,761.0,0.0,electronics,US,mobile,0,0,-557.86,0.0,3.0,239.51,0
TXN0003429,CUST00702,18,835.0,0.0,fashion,AU,mobile,1,0,1128.38,3.0,3.0,1480.88,0
TXN0003430,CUST00916,14,247.0,0.0,fuel,US,mobile,0,0,210.21,0.0,1.0,340.97,0
TXN0003431,CUST00307,9,168.0,0.0,fuel,IN,mobile,1,0,299.98,0.0,2.0,340.72,0
TXN0003432,CUST00767,18,831.0,1.0,travel,UK,mobile,1,1,633.83,4.0,7.0,256.0,1
TXN0003433,CUST00182,11,74.0,0.0,online_services,US,mobile,0,1,433.36,5.0,6.0,1020.19,0
TXN0003434,CUST00628,23,108.0,0.0,fashion,US,mobile,0,0,439.7,0.0,4.0,424.89,0
TXN0003435,CUST00793,15,564.0,0.0,travel,US,mobile,0,1,236.89,1.0,3.0,467.66,0
TXN0003436,CUST00509,8,226.0,0.0,grocery,US,desktop,0,0,293.43,1.0,3.0,781.45,0
TXN0003437,CUST00707,14,211.0,0.0,grocery,US,mobile,0,0,529.89,0.0,1.0,646.23,0
TXN0003438,CUST00545,16,1837.0,0.0,fuel,UK,mobile,1,0,188.41,1.0,2.0,630.8,0
TXN0003439,CUST00563,13,537.0,0.0,online_services,US,desktop,0,1,263.76,0.0,0.0,285.48,0
TXN0003440,CUST00623,17,447.0,1.0,fashion,US,tablet,0,0,392.05,4.0,8.0,497.29,1
TXN0003441,CUST00763,1,172.0,,online_services,US,mobile,0,1,102.17,2.0,9.0,346.3,0
TXN0003442,CUST00593,3,102.0,0.0,restaurant,US,mobile,0,0,269.63,0.0,4.0,533.46,0
TXN0003443,CUST00743,17,365.0,0.0,electronics,IN,mobile,1,0,288.93,0.0,0.0,307.02,0
TXN0003444,CUST00226,6,607.0,0.0,online_services,US,desktop,0,1,512.09,2.0,4.0,441.3,0
TXN0003445,CUST00744,12,667.0,0.0,fashion,UK,tablet,1,0,132.87,0.0,1.0,194.47,0
TXN0003446,CUST00732,14,266.0,0.0,online_services,US,mobile,0,1,105.65,0.0,2.0,353.34,0
TXN0003447,CUST00435,22,120.0,0.0,fashion,US,desktop,0,0,1014.41,1.0,4.0,385.94,0
TXN0003448,CUST00924,21,1569.0,1.0,grocery,US,mobile,0,0,1012.18,2.0,3.0,777.93,0
TXN0003449,CUST00421,0,570.0,0.0,electronics,CA,mobile,1,0,81.31,0.0,6.0,369.55,0
TXN0003450,CUST00553,10,1755.0,0.0,online_services,US,desktop,0,1,234.08,0.0,2.0,501.39,0
TXN0003451,CUST00020,9,2495.0,2.0,online_services,US,mobile,0,1,436.74,1.0,5.0,250.57,0
TXN0003452,CUST00553,4,797.0,0.0,online_services,CA,mobile,1,1,759.61,1.0,5.0,664.89,0
TXN0003453,CUST00396,15,1460.0,1.0,fashion,US,tablet,0,0,684.93,1.0,11.0,591.17,0
TXN0003454,CUST00624,10,525.0,0.0,online_services,US,mobile,0,1,658.22,0.0,4.0,472.47,0
TXN0003455,CUST00104,20,208.0,0.0,grocery,US,mobile,0,0,86.49,1.0,2.0,639.27,0
TXN0003456,CUST00191,5,782.0,0.0,grocery,US,mobile,0,0,680.38,0.0,6.0,414.74,0
TXN0003457,CUST00016,8,436.0,0.0,fuel,IN,mobile,1,0,443.41,0.0,3.0,355.37,0
TXN0003458,CUST00119,12,1150.0,0.0,fuel,US,mobile,0,0,316.8,1.0,0.0,607.43,0
TXN0003459,CUST00392,23,253.0,0.0,fashion,US,mobile,0,0,559.79,1.0,2.0,267.96,0
TXN0003460,CUST00424,7,510.0,0.0,fashion,AU,desktop,1,0,647.03,1.0,0.0,420.83,0
TXN0003461,CUST00128,13,470.0,0.0,grocery,AU,tablet,1,0,244.95,0.0,0.0,285.03,0
TXN0003462,CUST00129,23,851.0,0.0,fuel,US,mobile,0,0,901.19,1.0,1.0,500.19,0
TXN0003463,CUST00571,0,366.0,0.0,online_services,AU,mobile,1,1,1557.74,2.0,3.0,462.87,0
TXN0003464,CUST00559,16,696.0,1.0,online_services,US,desktop,0,1,632.3,5.0,9.0,951.31,1
TXN0003465,CUST00028,23,416.0,0.0,fashion,AU,mobile,1,0,83.32,0.0,2.0,182.22,0
TXN0003466,CUST00096,4,445.0,1.0,electronics,US,mobile,0,0,1756.05,1.0,10.0,848.04,0
TXN0003467,CUST00009,1,704.0,0.0,grocery,US,desktop,0,0,244.58,0.0,1.0,273.23,0
TXN0003468,CUST00241,23,188.0,0.0,grocery,US,desktop,0,0,58.37,0.0,2.0,391.54,0
TXN0003469,CUST00825,8,319.0,0.0,fashion,IN,mobile,1,0,319.51,0.0,3.0,828.18,0
TXN0003470,CUST00955,3,364.0,0.0,fashion,US,mobile,0,0,199.05,0.0,3.0,346.6,0
TXN0003471,CUST00231,16,581.0,1.0,fashion,US,mobile,0,0,322.29,0.0,7.0,268.17,0
TXN0003472,CUST00788,16,169.0,0.0,online_services,UK,mobile,1,1,548.56,1.0,6.0,459.77,0
TXN0003473,CUST00283,20,128.0,0.0,online_services,UK,mobile,1,1,130.3,2.0,9.0,179.97,0
TXN0003474,CUST00714,17,136.0,0.0,electronics,UK,mobile,1,0,170.26,1.0,2.0,284.33,0
TXN0003475,CUST00758,15,1869.0,0.0,grocery,UK,desktop,1,0,205.9,1.0,2.0,219.52,0
TXN0003476,CUST00801,7,1082.0,0.0,restaurant,CA,tablet,1,0,551.95,0.0,2.0,1196.99,0
TXN0003477,CUST00775,10,1083.0,0.0,electronics,US,tablet,0,0,95.62,0.0,1.0,333.84,0
TXN0003478,CUST00954,20,1137.0,0.0,electronics,US,desktop,0,0,147.5,0.0,4.0,504.74,0
TXN0003479,CUST00725,20,248.0,0.0,online_services,US,mobile,0,1,343.83,1.0,3.0,337.46,0
TXN0003480,CUST00199,17,1389.0,0.0,fuel,IN,mobile,1,0,363.88,2.0,2.0,179.7,0
TXN0003481,CUST00944,22,112.0,0.0,grocery,US,mobile,0,0,99.4,0.0,2.0,467.56,0
TXN0003482,CUST00078,23,421.0,0.0,online_services,US,mobile,0,1,178.54,0.0,2.0,,0
TXN0003483,CUST00912,9,240.0,0.0,restaurant,UK,tablet,1,0,222.77,0.0,0.0,293.71,0
TXN0003484,CUST00955,12,1626.0,2.0,grocery,US,mobile,0,0,582.6,2.0,7.0,452.01,0
TXN0003485,CUST00854,16,716.0,0.0,electronics,US,desktop,0,0,,0.0,1.0,338.92,0
TXN0003486,CUST00855,17,660.0,0.0,fashion,UK,tablet,1,0,837.99,0.0,3.0,692.0,0
TXN0003487,CUST00172,9,235.0,0.0,grocery,US,desktop,0,0,226.14,0.0,0.0,582.97,0
TXN0003488,CUST00466,15,289.0,0.0,grocery,UK,desktop,1,0,818.39,1.0,2.0,444.82,0
TXN0003489,CUST00580,19,242.0,0.0,fashion,US,mobile,0,0,168.69,0.0,1.0,178.82,0
TXN0003490,CUST00415,4,520.0,0.0,restaurant,US,mobile,0,0,67.99,0.0,0.0,143.87,0
TXN0003491,CUST00939,12,348.0,0.0,restaurant,IN,mobile,1,0,1823.86,0.0,2.0,619.02,0
TXN0003492,CUST00448,17,503.0,0.0,grocery,US,desktop,0,0,228.27,0.0,2.0,321.65,0
TXN0003493,CUST00086,16,929.0,0.0,online_services,US,mobile,0,1,328.88,1.0,2.0,331.35,0
TXN0003494,CUST00100,8,913.0,0.0,fashion,AU,mobile,1,0,76.7,0.0,3.0,192.14,0
TXN0003495,CUST00007,13,794.0,1.0,fuel,US,mobile,0,0,542.76,1.0,4.0,372.86,0
TXN0003496,CUST00844,16,929.0,1.0,grocery,US,mobile,0,0,1738.41,2.0,10.0,634.06,0
TXN0003497,CUST00199,3,1049.0,0.0,fashion,US,mobile,0,0,97.86,0.0,3.0,220.86,0
TXN0003498,CUST00504,17,1564.0,0.0,electronics,US,tablet,0,0,218.31,0.0,4.0,273.07,0
TXN0003499,CUST00086,19,1515.0,0.0,fuel,US,mobile,0,0,233.12,0.0,1.0,328.99,0
TXN0003500,CUST00042,23,818.0,0.0,fashion,UK,mobile,1,0,87.81,0.0,2.0,273.72,0
TXN0003501,CUST00384,23,1537.0,0.0,online_services,US,mobile,0,1,897.55,0.0,0.0,368.51,0
TXN0003502,CUST00620,14,338.0,0.0,grocery,US,mobile,0,0,28.77,0.0,5.0,172.36,0
TXN0003503,CUST00434,10,2961.0,0.0,travel,US,mobile,0,1,44.22,0.0,0.0,397.66,0
TXN0003504,CUST00407,11,2038.0,3.0,restaurant,US,desktop,0,0,752.58,0.0,6.0,321.86,0
TXN0003505,CUST00482,8,250.0,2.0,grocery,US,desktop,0,0,334.13,1.0,7.0,298.85,0
TXN0003506,CUST00663,12,252.0,0.0,fashion,US,mobile,0,0,420.6,2.0,3.0,403.75,0
TXN0003507,CUST00016,14,81.0,3.0,fuel,IN,desktop,1,0,641.42,0.0,6.0,355.52,0
TXN0003508,CUST00644,14,46.0,0.0,fuel,US,tablet,0,0,336.56,0.0,0.0,234.26,0
TXN0003509,CUST00147,4,102.0,0.0,fashion,US,mobile,0,0,81.97,3.0,4.0,304.72,0
TXN0003510,CUST00276,22,1287.0,0.0,restaurant,US,mobile,0,0,178.04,1.0,3.0,280.47,0
TXN0003511,CUST00231,18,1071.0,0.0,grocery,CA,mobile,1,0,171.74,0.0,3.0,203.82,0
TXN0003512,CUST00825,19,752.0,0.0,fuel,AU,mobile,1,0,1595.96,1.0,3.0,913.43,0
TXN0003513,CUST00926,13,61.0,3.0,fuel,AU,mobile,1,0,586.87,1.0,10.0,740.14,1
TXN0003514,CUST00365,16,137.0,0.0,travel,US,mobile,0,1,39.19,0.0,2.0,369.13,0
TXN0003515,CUST00227,17,2163.0,0.0,electronics,US,tablet,0,0,590.46,0.0,4.0,1056.17,0
TXN0003516,CUST00650,20,430.0,0.0,travel,US,mobile,0,1,201.27,0.0,3.0,261.21,0
TXN0003517,CUST00435,2,575.0,0.0,electronics,US,tablet,0,0,303.56,0.0,2.0,461.29,0
TXN0003518,CUST00398,1,959.0,0.0,fuel,UK,mobile,1,0,185.63,0.0,6.0,281.94,0
